id,source,referenceId,counterparty,amount,currency,date,description,type,category
B3-INV-134,INVOICE,"SET3-PAY-2026-0827-5","CloudVertex",30665.50,INR,2026-08-25,"INV-B3-134 License Revenue",CREDIT,"License Revenue"
B3-INV-135,INVOICE,"SET3-PAY-2026-0827-1","IronGate GmbH",35371.00,GBP,2026-08-01,"INV-B3-135 foreign bill (GBP)",CREDIT,"Enterprise Contract"
B3-INV-136,INVOICE,"SET3-PAY-2026-0828-2","AeroDynamic Labs",40076.50,INR,2026-08-04,"INV-B3-136 Support Fees",CREDIT,"Support Fees"
B3-INV-137,INVOICE,"SET3-PAY-2026-0828-3","Hyperion Dynamics",44782.00,INR,2026-08-07,"INV-B3-137 Project Payment",CREDIT,"Project Payment"
B3-INV-138,INVOICE,"SET3-PAY-2026-0828-4","PulsePoint Media",49487.50,INR,2026-08-10,"INV-B3-138 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-139,INVOICE,"SET3-PAY-2026-0828-5","NovaBridge",54193.00,INR,2026-08-13,"INV-B3-139 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-140,INVOICE,"SET3-PAY-2026-0828-1","AlphaStream AI",55290.00,INR,2026-08-13,"INV-B3-140 Services",CREDIT,"Services"
B3-INV-141,INVOICE,"SET3-PAY-2026-0829-2","ApexData",59995.50,INR,2026-08-19,"INV-B3-141 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-142,INVOICE,"SET3-PAY-2026-0829-3","StreamLine Global",64701.00,INR,2026-08-22,"INV-B3-142 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-143,INVOICE,"SET3-PAY-2026-0829-4","PinnacleSoft",69406.50,INR,2026-08-25,"INV-B3-143 Consulting",CREDIT,"Consulting"
B3-INV-144,INVOICE,"SET3-PAY-2026-0829-5","CloudVertex",74112.00,INR,2026-08-01,"INV-B3-144 License Revenue",DEBIT,"License Revenue"
B3-INV-145,INVOICE,"SET3-PAY-2026-0829-1","IronGate GmbH",78817.50,INR,2026-08-04,"INV-B3-145 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-146,INVOICE,"SET3-PAY-2026-0830-2","AeroDynamic Labs",83523.00,INR,2026-08-07,"INV-B3-146 Support Fees",CREDIT,"Support Fees"
B3-INV-147,INVOICE,"SET3-PAY-2026-0830-3","Hyperion Dynamics",84620.00,INR,2026-08-10,"INV-B3-147 Project Payment",CREDIT,"Project Payment"
B3-INV-148,INVOICE,"SET3-PAY-2026-0830-4","PulsePoint Media",89325.50,INR,2026-08-13,"INV-B3-148 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-149,INVOICE,"SET3-PAY-2026-0830-5","NovaBridge",94031.00,INR,2026-08-16,"INV-B3-149 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-150,INVOICE,"SET3-PAY-2026-0830-1","AlphaStream AI",98736.50,INR,2026-08-19,"INV-B3-150 Services",CREDIT,"Services"
B3-INV-151,INVOICE,"SET3-PAY-2026-0831-2","ApexData",103442.00,INR,2026-08-22,"INV-B3-151 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-152,INVOICE,"SET3-PAY-2026-0831-3","StreamLine Global",108147.50,INR,2026-08-25,"INV-B3-152 SaaS Revenue",CREDIT,"SaaS Revenue"
B3-INV-153,INVOICE,"SET3-PAY-2026-0831-4","PinnacleSoft",112853.00,INR,2026-08-01,"INV-B3-153 Consulting",CREDIT,"Consulting"
B3-INV-154,INVOICE,"SET3-PAY-2026-0831-5","CloudVertex",127624.00,INR,2026-08-04,"INV-B3-154 amended GST amount",CREDIT,"License Revenue"
B3-INV-155,INVOICE,"SET3-PAY-2026-0831-1","IronGate GmbH",118655.50,INR,2026-08-07,"INV-B3-155 Enterprise Contract",CREDIT,"Enterprise Contract"
B3-INV-156,INVOICE,"SET3-PAY-2026-0832-2","AeroDynamic Labs",123361.00,INR,2026-08-10,"INV-B3-156 Support Fees",CREDIT,"Support Fees"
B3-INV-157,INVOICE,"SET3-PAY-2026-0832-3","Hyperion Dynamics",128066.50,INR,2026-08-13,"INV-B3-157 Project Payment",CREDIT,"Project Payment"
B3-INV-158,INVOICE,"SET3-PAY-2026-0832-4","PulsePoint Media",132772.00,INR,2026-08-16,"INV-B3-158 Wire Transfer",CREDIT,"Wire Transfer"
B3-INV-159,INVOICE,"SET3-PAY-2026-0832-5","NovaBridge",137477.50,INR,2026-08-19,"INV-B3-159 Vendor Payment",CREDIT,"Vendor Payment"
B3-INV-160,INVOICE,"SET3-PAY-2026-0832-1","AlphaStream AI",142183.00,INR,2026-09-15,"INV-B3-160 future dated invoice",CREDIT,"Services"
B3-INV-161,INVOICE,"SET3-PAY-2026-0833-2","ApexData",143280.00,INR,2026-08-25,"INV-B3-161 Accounts Receivable",CREDIT,"Accounts Receivable"
B3-INV-162,INVOICE,"SET3-PAY-2026-0833-3","StreamLine Global",147985.50,EUR,2026-08-01,"INV-B3-162 foreign bill (EUR)",DEBIT,"SaaS Revenue"
B3-INV-163,INVOICE,"SET3-PAY-2026-0833-4","PinnacleSoft",152691.00,INR,2026-08-04,"INV-B3-163 Consulting",CREDIT,"Consulting"
B3-INV-164,INVOICE,"SET3-PAY-2026-0833-5","CloudVertex",157396.50,INR,2026-08-07,"INV-B3-164 License Revenue",CREDIT,"License Revenue"
B3-INV-165,INVOICE,"","IronGate GmbH",162102.00,INR,2026-08-10,"INV-B3-165 missing GST/Tax reference",CREDIT,"Enterprise Contract"
